[328558][lighthouse3]: {'lighthouse.angle0x_3': -0.05887775123119354, 'lighthouse.angle0y_3': 0.022303564473986626, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328568][lighthouse3]: {'lighthouse.angle0x_3': -0.05887775123119354, 'lighthouse.angle0y_3': 0.022303564473986626, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328578][lighthouse3]: {'lighthouse.angle0x_3': -0.05887775123119354, 'lighthouse.angle0y_3': 0.022303564473986626, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328588][lighthouse3]: {'lighthouse.angle0x_3': -0.05887775123119354, 'lighthouse.angle0y_3': 0.022303564473986626, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328598][lighthouse3]: {'lighthouse.angle0x_3': -0.05887775123119354, 'lighthouse.angle0y_3': 0.022303564473986626, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328608][lighthouse3]: {'lighthouse.angle0x_3': -0.05887775123119354, 'lighthouse.angle0y_3': 0.022303564473986626, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328618][lighthouse3]: {'lighthouse.angle0x_3': -0.05887775123119354, 'lighthouse.angle0y_3': 0.022303564473986626, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328628][lighthouse3]: {'lighthouse.angle0x_3': -0.05887775123119354, 'lighthouse.angle0y_3': 0.022303564473986626, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328638][lighthouse3]: {'lighthouse.angle0x_3': -0.05898328125476837, 'lighthouse.angle0y_3': 0.022734856233000755, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328648][lighthouse3]: {'lighthouse.angle0x_3': -0.05898328125476837, 'lighthouse.angle0y_3': 0.022734856233000755, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328658][lighthouse3]: {'lighthouse.angle0x_3': -0.05929955840110779, 'lighthouse.angle0y_3': 0.02143031731247902, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328668][lighthouse3]: {'lighthouse.angle0x_3': -0.05929955840110779, 'lighthouse.angle0y_3': 0.02143031731247902, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328678][lighthouse3]: {'lighthouse.angle0x_3': -0.05998016893863678, 'lighthouse.angle0y_3': 0.019619356840848923, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328688][lighthouse3]: {'lighthouse.angle0x_3': -0.05998016893863678, 'lighthouse.angle0y_3': 0.019619356840848923, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328698][lighthouse3]: {'lighthouse.angle0x_3': -0.06092654541134834, 'lighthouse.angle0y_3': 0.017187805846333504, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328708][lighthouse3]: {'lighthouse.angle0x_3': -0.06092654541134834, 'lighthouse.angle0y_3': 0.017187805846333504, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328718][lighthouse3]: {'lighthouse.angle0x_3': -0.06092654541134834, 'lighthouse.angle0y_3': 0.017187805846333504, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328728][lighthouse3]: {'lighthouse.angle0x_3': -0.06092654541134834, 'lighthouse.angle0y_3': 0.017187805846333504, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328738][lighthouse3]: {'lighthouse.angle0x_3': -0.06092654541134834, 'lighthouse.angle0y_3': 0.017187805846333504, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328748][lighthouse3]: {'lighthouse.angle0x_3': -0.06092654541134834, 'lighthouse.angle0y_3': 0.017187805846333504, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328758][lighthouse3]: {'lighthouse.angle0x_3': -0.06420619785785675, 'lighthouse.angle0y_3': 0.008622318506240845, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328768][lighthouse3]: {'lighthouse.angle0x_3': -0.06420619785785675, 'lighthouse.angle0y_3': 0.008622318506240845, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328778][lighthouse3]: {'lighthouse.angle0x_3': -0.06513054668903351, 'lighthouse.angle0y_3': 0.005160768982023001, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328788][lighthouse3]: {'lighthouse.angle0x_3': -0.06513054668903351, 'lighthouse.angle0y_3': 0.005160768982023001, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328798][lighthouse3]: {'lighthouse.angle0x_3': -0.06604751944541931, 'lighthouse.angle0y_3': 0.0014067712472751737, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328808][lighthouse3]: {'lighthouse.angle0x_3': -0.06604751944541931, 'lighthouse.angle0y_3': 0.0014067712472751737, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328818][lighthouse3]: {'lighthouse.angle0x_3': -0.06693123281002045, 'lighthouse.angle0y_3': -0.0026907091960310936, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328828][lighthouse3]: {'lighthouse.angle0x_3': -0.06693123281002045, 'lighthouse.angle0y_3': -0.0026907091960310936, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328838][lighthouse3]: {'lighthouse.angle0x_3': -0.06785885244607925, 'lighthouse.angle0y_3': -0.007410384714603424, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328848][lighthouse3]: {'lighthouse.angle0x_3': -0.06785885244607925, 'lighthouse.angle0y_3': -0.007410384714603424, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328858][lighthouse3]: {'lighthouse.angle0x_3': -0.0690523087978363, 'lighthouse.angle0y_3': -0.012675091624259949, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328868][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328878][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328888][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328898][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328908][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328918][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328928][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328938][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328948][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328958][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328968][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328978][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328988][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[328998][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329008][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329018][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329028][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329038][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329048][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329058][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329068][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329078][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329088][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329098][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329108][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329118][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329128][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329138][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329148][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329158][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329168][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329178][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329188][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329198][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329208][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329218][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329228][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329238][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329248][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329258][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329268][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329278][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329288][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329298][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329308][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329318][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329328][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329338][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329348][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329358][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329368][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329378][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329388][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329398][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329408][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329418][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329428][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329438][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329448][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.05556022375822067, 'lighthouse.angle1y_3': -0.19516947865486145} 
[329458][lighthouse3]: {'lighthouse.angle0x_3': -0.07040153443813324, 'lighthouse.angle0y_3': -0.018447918817400932, 'lighthouse.angle1x_3': -0.007486268877983093, 'lighthouse.angle1y_3': -0.3628009557723999} 
[329468][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.007486268877983093, 'lighthouse.angle1y_3': -0.3628009557723999} 
[329478][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.009214520454406738, 'lighthouse.angle1y_3': -0.36625435948371887} 
[329488][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.009214520454406738, 'lighthouse.angle1y_3': -0.36625435948371887} 
[329498][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.011021889746189117, 'lighthouse.angle1y_3': -0.3697422742843628} 
[329508][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.011021889746189117, 'lighthouse.angle1y_3': -0.3697422742843628} 
[329518][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.01284179836511612, 'lighthouse.angle1y_3': -0.37349945306777954} 
[329528][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.01284179836511612, 'lighthouse.angle1y_3': -0.37349945306777954} 
[329538][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.014860324561595917, 'lighthouse.angle1y_3': -0.3769661784172058} 
[329548][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.014860324561595917, 'lighthouse.angle1y_3': -0.3769661784172058} 
[329558][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.016739755868911743, 'lighthouse.angle1y_3': -0.3807128369808197} 
[329568][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.016739755868911743, 'lighthouse.angle1y_3': -0.3807128369808197} 
[329578][lighthouse3]: {'lighthouse.angle0x_3': -0.059545017778873444, 'lighthouse.angle0y_3': -0.2469540387392044, 'lighthouse.angle1x_3': -0.018737956881523132, 'lighthouse.angle1y_3': -0.38438376784324646} 
[329588][lighthouse3]: {'lighthouse.angle0x_3': -0.0447666272521019, 'lighthouse.angle0y_3': -0.275898277759552, 'lighthouse.angle1x_3': -0.018737956881523132, 'lighthouse.angle1y_3': -0.38438376784324646} 
[329598][lighthouse3]: {'lighthouse.angle0x_3': -0.0447666272521019, 'lighthouse.angle0y_3': -0.275898277759552, 'lighthouse.angle1x_3': -0.020815543830394745, 'lighthouse.angle1y_3': -0.3880859315395355} 
[329608][lighthouse3]: {'lighthouse.angle0x_3': -0.04221690073609352, 'lighthouse.angle0y_3': -0.2800402343273163, 'lighthouse.angle1x_3': -0.020815543830394745, 'lighthouse.angle1y_3': -0.3880859315395355} 
[329618][lighthouse3]: {'lighthouse.angle0x_3': -0.04221690073609352, 'lighthouse.angle0y_3': -0.2800402343273163, 'lighthouse.angle1x_3': -0.02297293394804001, 'lighthouse.angle1y_3': -0.3913966119289398} 
[329628][lighthouse3]: {'lighthouse.angle0x_3': -0.04221690073609352, 'lighthouse.angle0y_3': -0.2800402343273163, 'lighthouse.angle1x_3': -0.02297293394804001, 'lighthouse.angle1y_3': -0.3913966119289398} 
[329638][lighthouse3]: {'lighthouse.angle0x_3': -0.04221690073609352, 'lighthouse.angle0y_3': -0.2800402343273163, 'lighthouse.angle1x_3': -0.025051504373550415, 'lighthouse.angle1y_3': -0.3945721685886383} 
[329648][lighthouse3]: {'lighthouse.angle0x_3': -0.04221690073609352, 'lighthouse.angle0y_3': -0.2800402343273163, 'lighthouse.angle1x_3': -0.025051504373550415, 'lighthouse.angle1y_3': -0.3945721685886383} 
[329658][lighthouse3]: {'lighthouse.angle0x_3': -0.04221690073609352, 'lighthouse.angle0y_3': -0.2800402343273163, 'lighthouse.angle1x_3': -0.02703755348920822, 'lighthouse.angle1y_3': -0.3977600932121277} 
[329668][lighthouse3]: {'lighthouse.angle0x_3': -0.03499608486890793, 'lighthouse.angle0y_3': -0.29120007157325745, 'lighthouse.angle1x_3': -0.02703755348920822, 'lighthouse.angle1y_3': -0.3977600932121277} 
[329678][lighthouse3]: {'lighthouse.angle0x_3': -0.03499608486890793, 'lighthouse.angle0y_3': -0.29120007157325745, 'lighthouse.angle1x_3': -0.02912316471338272, 'lighthouse.angle1y_3': -0.4007623493671417} 
[329688][lighthouse3]: {'lighthouse.angle0x_3': -0.03499608486890793, 'lighthouse.angle0y_3': -0.29120007157325745, 'lighthouse.angle1x_3': -0.02912316471338272, 'lighthouse.angle1y_3': -0.4007623493671417} 
[329698][lighthouse3]: {'lighthouse.angle0x_3': -0.03499608486890793, 'lighthouse.angle0y_3': -0.29120007157325745, 'lighthouse.angle1x_3': -0.031176209449768066, 'lighthouse.angle1y_3': -0.40353766083717346} 
[329708][lighthouse3]: {'lighthouse.angle0x_3': -0.03499608486890793, 'lighthouse.angle0y_3': -0.29120007157325745, 'lighthouse.angle1x_3': -0.031176209449768066, 'lighthouse.angle1y_3': -0.40353766083717346} 
[329718][lighthouse3]: {'lighthouse.angle0x_3': -0.03499608486890793, 'lighthouse.angle0y_3': -0.29120007157325745, 'lighthouse.angle1x_3': -0.03302548825740814, 'lighthouse.angle1y_3': -0.40606626868247986} 
[329728][lighthouse3]: {'lighthouse.angle0x_3': -0.02896314114332199, 'lighthouse.angle0y_3': -0.2998126149177551, 'lighthouse.angle1x_3': -0.03302548825740814, 'lighthouse.angle1y_3': -0.40606626868247986} 
[329738][lighthouse3]: {'lighthouse.angle0x_3': -0.02896314114332199, 'lighthouse.angle0y_3': -0.2998126149177551, 'lighthouse.angle1x_3': -0.03461725264787674, 'lighthouse.angle1y_3': -0.4085153341293335} 
[329748][lighthouse3]: {'lighthouse.angle0x_3': -0.02896314114332199, 'lighthouse.angle0y_3': -0.2998126149177551, 'lighthouse.angle1x_3': -0.03461725264787674, 'lighthouse.angle1y_3': -0.4085153341293335} 
[329758][lighthouse3]: {'lighthouse.angle0x_3': -0.02896314114332199, 'lighthouse.angle0y_3': -0.2998126149177551, 'lighthouse.angle1x_3': -0.03600498288869858, 'lighthouse.angle1y_3': -0.41071900725364685} 
[329768][lighthouse3]: {'lighthouse.angle0x_3': -0.02896314114332199, 'lighthouse.angle0y_3': -0.2998126149177551, 'lighthouse.angle1x_3': -0.03600498288869858, 'lighthouse.angle1y_3': -0.41071900725364685} 
